           4
$structures
Structure    1
          32
   1.25900000000000      -0.404000000000000     
   1.26000000000000      -0.404000000000000     
   1.26000000000000      -0.440000000000000     
   1.26000000000000      -0.480000000000000     
   1.26000000000000      -0.520000000000000     
   1.26000000000000      -0.560000000000000     
   1.26000000000000      -0.604000000000000     
   1.26000000000000      -0.610000000000000     
   1.26000000000000      -0.630000000000000     
   1.26000000000000      -0.650000000000000     
   1.26000000000000      -0.670000000000000     
   1.26000000000000      -0.699000000000000     
   1.26000000000000      -0.740000000000000     
   1.26000000000000      -0.760000000000000     
   1.26000000000000      -0.780000000000000     
   1.26000000000000      -0.800000000000000     
   1.26000000000000      -0.940000000000000     
   1.26000000000000      -0.960000000000000     
   1.26000000000000      -0.980000000000000     
   1.26000000000000       -1.00000000000000     
   1.26000000000000       -1.02000000000000     
   1.26000000000000       -1.04000000000000     
   1.26000000000000       -1.06000000000000     
   1.26000000000000       -1.07883300781250     
   1.21000000000000       -1.07883300781250     
   1.21000000000000       -1.00000000000000     
   1.21000000000000      -0.750000000000000     
   1.21000000000000      -0.699000000000000     
   1.21000000000000      -0.604000000000000     
   1.21000000000000      -0.404000000000000     
   1.21100000000000      -0.404000000000000     
   1.25900000000000      -0.404000000000000     
Structure    2
          31
   1.27000000000000       -1.09473803710938     
   1.28000000000000       -1.10473803710938     
   1.30000000000000       -1.12473803710937     
   1.32000000000000       -1.14473803710937     
   1.34000000000000       -1.16473803710937     
   1.38000000000000       -1.20473999023437     
   1.42000000000000       -1.24473999023437     
   1.46000000000000       -1.28473999023438     
   1.50000000000000       -1.32473999023438     
   1.54000000000000       -1.36473999023438     
   1.56000000000000       -1.38473999023438     
   1.58000000000000       -1.40473999023438     
   1.60000000000000       -1.42473999023437     
   1.60718005371094       -1.43192004394531     
   1.68350500488281       -1.43191796875000     
   1.68350500488281       -1.46141796875000     
   1.59492004394531       -1.46137805175781     
   1.60870898437500       -1.47587402343750     
   1.59103100585938       -1.49355102539063     
   1.58000000000000       -1.48252001953125     
   1.56000000000000       -1.46252001953125     
   1.42000000000000       -1.32252001953125     
   1.34000000000000       -1.24252001953125     
   1.30110900878906       -1.20362902832031     
   1.28110900878906       -1.18362902832031     
   1.26110900878906       -1.16362902832031     
   1.24110900878906       -1.14362902832031     
   1.23110900878906       -1.13362902832031     
   1.23210900878906       -1.13262902832031     
   1.26900000000000       -1.09573803710938     
   1.27000000000000       -1.09473803710938     
Structure    3
           4
   1.31000000000000       -1.00000000000000     
   1.31500000000000       -1.00000000000000     
   1.31500000000000       -1.00500000000000     
   1.31000000000000       -1.00000000000000     
Structure    4
          -2
   1.44000000000000        1.26473999023438     
   1.42000000000000        1.24473999023437     
$end
