#        x              y             xo             yo             xs             ys
 
   2.628375E+02  -1.096175E+02   2.622093E+02  -1.115233E+02
 
   2.700300E+02  -1.010600E+02   2.713875E+02  -9.910500E+01
   2.727450E+02  -9.715000E+01   2.721695E+02  -9.964800E+01
 
   2.754600E+02  -9.324000E+01   2.761700E+02  -9.171500E+01
   2.768800E+02  -9.019000E+01   2.767800E+02  -9.199900E+01
 
   2.783000E+02  -8.714000E+01   2.788400E+02  -8.468000E+01
   2.793800E+02  -8.222000E+01   2.798240E+02  -8.489600E+01
 
   2.804600E+02  -7.730000E+01   2.804600E+02  -7.521875E+01
   2.804600E+02  -7.313750E+01   2.812925E+02  -7.521875E+01
 
   2.804600E+02  -4.400000E+01   2.804600E+02  -4.125000E+01
   2.804600E+02  -3.850000E+01   2.815600E+02  -4.125000E+01
 
   2.804600E+02   4.400000E+01   2.804600E+02   4.608125E+01
   2.804600E+02   4.816250E+01   2.812925E+02   4.608125E+01
 
   2.804600E+02   7.730000E+01   2.799200E+02   7.976000E+01
   2.793800E+02   8.222000E+01   2.809040E+02   7.997600E+01
 
   2.783000E+02   8.714000E+01   2.771400E+02   8.937500E+01
   2.759800E+02   9.161000E+01   2.780340E+02   8.983900E+01
 
   2.736600E+02   9.608000E+01   2.727525E+02   9.732500E+01
   2.718450E+02   9.857000E+01   2.732505E+02   9.768800E+01
 
   2.700300E+02   1.010600E+02   2.688312E+02   1.024862E+02
   2.676325E+02   1.039125E+02   2.694018E+02   1.029658E+02
 
   2.557600E+02   1.170800E+02   2.545900E+02   1.182325E+02
   2.534200E+02   1.193850E+02   2.550510E+02   1.187005E+02
 
   2.581000E+02   1.147750E+02   2.569300E+02   1.159275E+02
   2.557600E+02   1.170800E+02   2.573910E+02   1.163955E+02
 
   2.460200E+02   1.258750E+02   2.447550E+02   1.269213E+02
   2.434900E+02   1.279675E+02   2.451735E+02   1.274273E+02
 
   2.485500E+02   1.237825E+02   2.472850E+02   1.248287E+02
   2.460200E+02   1.258750E+02   2.477035E+02   1.253348E+02
 
   2.355500E+02   1.337900E+02   2.341975E+02   1.347225E+02
   2.328450E+02   1.356550E+02   2.345705E+02   1.352635E+02
 
   2.382550E+02   1.319250E+02   2.369025E+02   1.328575E+02
   2.355500E+02   1.337900E+02   2.372755E+02   1.333985E+02
 
   2.244250E+02   1.407650E+02   2.229963E+02   1.415762E+02
   2.215675E+02   1.423875E+02   2.233208E+02   1.421478E+02
 
   2.272825E+02   1.391425E+02   2.258537E+02   1.399537E+02
   2.244250E+02   1.407650E+02   2.261783E+02   1.405253E+02
 
   2.154200E+02   1.455145E+02   2.137750E+02   1.462668E+02
   2.121300E+02   1.470190E+02   2.140759E+02   1.469248E+02
 
   2.010250E+02   1.514715E+02   1.993662E+02   1.520736E+02
   1.977075E+02   1.526757E+02   1.996071E+02   1.527371E+02
 
   2.043425E+02   1.502672E+02   2.026837E+02   1.508694E+02
   2.010250E+02   1.514715E+02   2.029246E+02   1.515329E+02
 
   1.846850E+02   1.560350E+02   1.822587E+02   1.565738E+02
   1.798325E+02   1.571125E+02   1.824743E+02   1.575443E+02
 
   1.895375E+02   1.549575E+02   1.871112E+02   1.554962E+02
   1.846850E+02   1.560350E+02   1.873268E+02   1.564668E+02
 
   1.702000E+02   1.581900E+02   1.678100E+02   1.581900E+02
   1.654200E+02   1.581900E+02   1.678100E+02   1.591460E+02
 
   1.607200E+02   1.573600E+02   1.583700E+02   1.569450E+02
   1.560200E+02   1.565300E+02   1.582040E+02   1.578850E+02
 
   1.515300E+02   1.549000E+02   1.492850E+02   1.540850E+02
   1.470400E+02   1.532700E+02   1.489590E+02   1.549830E+02
 
   1.429050E+02   1.508800E+02   1.408375E+02   1.496850E+02
   1.387700E+02   1.484900E+02   1.403595E+02   1.505120E+02
 
   1.351100E+02   1.454200E+02   1.332800E+02   1.438850E+02
   1.314500E+02   1.423500E+02   1.326660E+02   1.446170E+02
 
   1.283800E+02   1.386900E+02   1.268450E+02   1.368600E+02
   1.253100E+02   1.350300E+02   1.261130E+02   1.374740E+02
 
   1.229200E+02   1.308950E+02   1.217250E+02   1.288275E+02
   1.205300E+02   1.267600E+02   1.208980E+02   1.293055E+02
 
   1.189000E+02   1.222700E+02   1.180850E+02   1.200250E+02
   1.172700E+02   1.177800E+02   1.171870E+02   1.203510E+02
 
   1.167960E+02   1.136400E+02   1.165590E+02   1.115700E+02
   1.163220E+02   1.095000E+02   1.157310E+02   1.116648E+02
 
   1.160000E+02   0.000000E+00   1.160000E+02  -1.617188E+00
   1.160000E+02  -3.234375E+00   1.153531E+02  -1.617188E+00
 
   1.160000E+02   5.175000E+01   1.160000E+02   5.013281E+01
   1.160000E+02   4.851562E+01   1.153531E+02   5.013281E+01
 
   1.160000E+02   7.762500E+01   1.160000E+02   7.600781E+01
   1.160000E+02   7.439062E+01   1.153531E+02   7.600781E+01
 
   1.160000E+02   9.056250E+01   1.160000E+02   8.894531E+01
   1.160000E+02   8.732812E+01   1.153531E+02   8.894531E+01
 
   1.160000E+02   9.703125E+01   1.160000E+02   9.541406E+01
   1.160000E+02   9.379688E+01   1.153531E+02   9.541406E+01
 
   1.160000E+02   1.002656E+02   1.160000E+02   9.864844E+01
   1.160000E+02   9.703125E+01   1.153531E+02   9.864844E+01
 
   1.167960E+02  -1.136400E+02   1.170330E+02  -1.157100E+02
   1.172700E+02  -1.177800E+02   1.162050E+02  -1.158048E+02
 
   1.189000E+02  -1.222700E+02   1.197150E+02  -1.245150E+02
   1.205300E+02  -1.267600E+02   1.188170E+02  -1.248410E+02
 
   1.229200E+02  -1.308950E+02   1.241150E+02  -1.329625E+02
   1.253100E+02  -1.350300E+02   1.232880E+02  -1.334405E+02
 
   1.283800E+02  -1.386900E+02   1.299150E+02  -1.405200E+02
   1.314500E+02  -1.423500E+02   1.291830E+02  -1.411340E+02
 
   1.351100E+02  -1.454200E+02   1.369400E+02  -1.469550E+02
   1.387700E+02  -1.484900E+02   1.363260E+02  -1.476870E+02
 
   1.429050E+02  -1.508800E+02   1.449725E+02  -1.520750E+02
   1.470400E+02  -1.532700E+02   1.444945E+02  -1.529020E+02
 
   1.515300E+02  -1.549000E+02   1.537750E+02  -1.557150E+02
   1.560200E+02  -1.565300E+02   1.534490E+02  -1.566130E+02
 
   1.607200E+02  -1.573600E+02   1.630700E+02  -1.577750E+02
   1.654200E+02  -1.581900E+02   1.629040E+02  -1.587150E+02
 
   1.711500E+02  -1.580900E+02   1.740150E+02  -1.580400E+02
   1.768800E+02  -1.579900E+02   1.740350E+02  -1.591860E+02
 
   1.856350E+02  -1.559350E+02   1.878237E+02  -1.554212E+02
   1.900125E+02  -1.549075E+02   1.880293E+02  -1.562968E+02
 
   1.812575E+02  -1.569625E+02   1.834462E+02  -1.564488E+02
   1.856350E+02  -1.559350E+02   1.836518E+02  -1.573243E+02
 
   2.010250E+02  -1.514715E+02   2.026837E+02  -1.508694E+02
   2.043425E+02  -1.502672E+02   2.029246E+02  -1.515329E+02
 
   1.977075E+02  -1.526757E+02   1.993662E+02  -1.520736E+02
   2.010250E+02  -1.514715E+02   1.996071E+02  -1.527371E+02
 
   2.154200E+02  -1.455145E+02   2.170650E+02  -1.447622E+02
   2.187100E+02  -1.440100E+02   2.173659E+02  -1.454203E+02
 
   2.244250E+02  -1.407650E+02   2.258537E+02  -1.399537E+02
   2.272825E+02  -1.391425E+02   2.261783E+02  -1.405253E+02
 
   2.215675E+02  -1.423875E+02   2.229963E+02  -1.415762E+02
   2.244250E+02  -1.407650E+02   2.233208E+02  -1.421478E+02
 
   2.355500E+02  -1.337900E+02   2.369025E+02  -1.328575E+02
   2.382550E+02  -1.319250E+02   2.372755E+02  -1.333985E+02
 
   2.328450E+02  -1.356550E+02   2.341975E+02  -1.347225E+02
   2.355500E+02  -1.337900E+02   2.345705E+02  -1.352635E+02
 
   2.460200E+02  -1.258750E+02   2.472850E+02  -1.248287E+02
   2.485500E+02  -1.237825E+02   2.477035E+02  -1.253348E+02
 
   2.434900E+02  -1.279675E+02   2.447550E+02  -1.269213E+02
   2.460200E+02  -1.258750E+02   2.451735E+02  -1.274273E+02
 
   2.557600E+02  -1.170800E+02   2.569300E+02  -1.159275E+02
   2.581000E+02  -1.147750E+02   2.573910E+02  -1.163955E+02
 
   2.534200E+02  -1.193850E+02   2.545900E+02  -1.182325E+02
   2.557600E+02  -1.170800E+02   2.550510E+02  -1.187005E+02
 
   2.652350E+02  -1.067650E+02   2.664338E+02  -1.053388E+02
   2.676325E+02  -1.039125E+02   2.670043E+02  -1.058183E+02
 
   2.628375E+02  -1.096175E+02   2.640362E+02  -1.081912E+02
   2.652350E+02  -1.067650E+02   2.646068E+02  -1.086708E+02
 
   2.727450E+02  -9.715000E+01   2.741025E+02  -9.519500E+01
   2.754600E+02  -9.324000E+01   2.748845E+02  -9.573800E+01
 
   2.768800E+02  -9.019000E+01   2.775900E+02  -8.866500E+01
   2.783000E+02  -8.714000E+01   2.782000E+02  -8.894900E+01
 
   2.793800E+02  -8.222000E+01   2.799200E+02  -7.976000E+01
   2.804600E+02  -7.730000E+01   2.809040E+02  -7.997600E+01
 
   2.804600E+02  -6.065000E+01   2.804600E+02  -5.856875E+01
   2.804600E+02  -5.648750E+01   2.812925E+02  -5.856875E+01
 
   2.804600E+02  -6.897500E+01   2.804600E+02  -6.689375E+01
   2.804600E+02  -6.481250E+01   2.812925E+02  -6.689375E+01
 
   2.804600E+02  -7.313750E+01   2.804600E+02  -7.105625E+01
   2.804600E+02  -6.897500E+01   2.812925E+02  -7.105625E+01
 
   2.804600E+02   0.000000E+00   2.804600E+02   2.750000E+00
   2.804600E+02   5.500000E+00   2.815600E+02   2.750000E+00
 
   2.804600E+02  -2.200000E+01   2.804600E+02  -1.925000E+01
   2.804600E+02  -1.650000E+01   2.815600E+02  -1.925000E+01
 
   2.804600E+02  -3.300000E+01   2.804600E+02  -3.025000E+01
   2.804600E+02  -2.750000E+01   2.815600E+02  -3.025000E+01
 
   2.804600E+02  -3.850000E+01   2.804600E+02  -3.575000E+01
   2.804600E+02  -3.300000E+01   2.815600E+02  -3.575000E+01
 
   2.804600E+02   6.065000E+01   2.804600E+02   6.273125E+01
   2.804600E+02   6.481250E+01   2.812925E+02   6.273125E+01
 
   2.804600E+02   5.232500E+01   2.804600E+02   5.440625E+01
   2.804600E+02   5.648750E+01   2.812925E+02   5.440625E+01
 
   2.804600E+02   4.816250E+01   2.804600E+02   5.024375E+01
   2.804600E+02   5.232500E+01   2.812925E+02   5.024375E+01
 
   2.793800E+02   8.222000E+01   2.788400E+02   8.468000E+01
   2.783000E+02   8.714000E+01   2.798240E+02   8.489600E+01
 
   2.759800E+02   9.161000E+01   2.748200E+02   9.384500E+01
   2.736600E+02   9.608000E+01   2.757140E+02   9.430900E+01
 
   2.718450E+02   9.857000E+01   2.709375E+02   9.981500E+01
   2.700300E+02   1.010600E+02   2.714355E+02   1.001780E+02
 
   2.652350E+02   1.067650E+02   2.640362E+02   1.081912E+02
   2.628375E+02   1.096175E+02   2.646068E+02   1.086708E+02
 
   2.676325E+02   1.039125E+02   2.664338E+02   1.053388E+02
   2.652350E+02   1.067650E+02   2.670043E+02   1.058183E+02
 
   2.534200E+02   1.193850E+02   2.522500E+02   1.205375E+02
   2.510800E+02   1.216900E+02   2.527110E+02   1.210055E+02
 
   2.434900E+02   1.279675E+02   2.422250E+02   1.290138E+02
   2.409600E+02   1.300600E+02   2.426435E+02   1.295198E+02
 
   2.328450E+02   1.356550E+02   2.314925E+02   1.365875E+02
   2.301400E+02   1.375200E+02   2.318655E+02   1.371285E+02
 
   2.215675E+02   1.423875E+02   2.201388E+02   1.431987E+02
   2.187100E+02   1.440100E+02   2.204633E+02   1.437703E+02
 
   1.977075E+02   1.526757E+02   1.960487E+02   1.532779E+02
   1.943900E+02   1.538800E+02   1.962896E+02   1.539414E+02
 
   1.798325E+02   1.571125E+02   1.774062E+02   1.576513E+02
   1.749800E+02   1.581900E+02   1.776218E+02   1.586218E+02
 
   1.160000E+02  -5.175000E+01   1.160000E+02  -5.336719E+01
   1.160000E+02  -5.498438E+01   1.153531E+02  -5.336719E+01
 
   1.160000E+02  -2.587500E+01   1.160000E+02  -2.749219E+01
   1.160000E+02  -2.910938E+01   1.153531E+02  -2.749219E+01
 
   1.160000E+02  -1.293750E+01   1.160000E+02  -1.455469E+01
   1.160000E+02  -1.617188E+01   1.153531E+02  -1.455469E+01
 
   1.160000E+02  -6.468750E+00   1.160000E+02  -8.085938E+00
   1.160000E+02  -9.703125E+00   1.153531E+02  -8.085938E+00
 
   1.160000E+02  -3.234375E+00   1.160000E+02  -4.851562E+00
   1.160000E+02  -6.468750E+00   1.153531E+02  -4.851562E+00
 
   1.160000E+02   2.587500E+01   1.160000E+02   2.425781E+01
   1.160000E+02   2.264062E+01   1.153531E+02   2.425781E+01
 
   1.160000E+02   3.881250E+01   1.160000E+02   3.719531E+01
   1.160000E+02   3.557812E+01   1.153531E+02   3.719531E+01
 
   1.160000E+02   4.528125E+01   1.160000E+02   4.366406E+01
   1.160000E+02   4.204688E+01   1.153531E+02   4.366406E+01
 
   1.160000E+02   4.851562E+01   1.160000E+02   4.689844E+01
   1.160000E+02   4.528125E+01   1.153531E+02   4.689844E+01
 
   1.160000E+02   6.468750E+01   1.160000E+02   6.307031E+01
   1.160000E+02   6.145312E+01   1.153531E+02   6.307031E+01
 
   1.160000E+02   7.115625E+01   1.160000E+02   6.953906E+01
   1.160000E+02   6.792188E+01   1.153531E+02   6.953906E+01
 
   1.160000E+02   7.439062E+01   1.160000E+02   7.277344E+01
   1.160000E+02   7.115625E+01   1.153531E+02   7.277344E+01
 
   1.160000E+02   8.409375E+01   1.160000E+02   8.247656E+01
   1.160000E+02   8.085938E+01   1.153531E+02   8.247656E+01
 
   1.160000E+02   8.732812E+01   1.160000E+02   8.571094E+01
   1.160000E+02   8.409375E+01   1.153531E+02   8.571094E+01
 
   1.160000E+02   9.379688E+01   1.160000E+02   9.217969E+01
   1.160000E+02   9.056250E+01   1.153531E+02   9.217969E+01
 
   1.900125E+02  -1.549075E+02   1.922012E+02  -1.543938E+02
   1.943900E+02  -1.538800E+02   1.924068E+02  -1.552693E+02
 
   2.043425E+02  -1.502672E+02   2.060012E+02  -1.496651E+02
   2.076600E+02  -1.490630E+02   2.062421E+02  -1.503286E+02
 
   2.272825E+02  -1.391425E+02   2.287113E+02  -1.383313E+02
   2.301400E+02  -1.375200E+02   2.290358E+02  -1.389028E+02
 
   2.382550E+02  -1.319250E+02   2.396075E+02  -1.309925E+02
   2.409600E+02  -1.300600E+02   2.399805E+02  -1.315335E+02
 
   2.485500E+02  -1.237825E+02   2.498150E+02  -1.227362E+02
   2.510800E+02  -1.216900E+02   2.502335E+02  -1.232423E+02
 
   2.581000E+02  -1.147750E+02   2.592700E+02  -1.136225E+02
   2.604400E+02  -1.124700E+02   2.597310E+02  -1.140905E+02
 
   2.676325E+02  -1.039125E+02   2.688312E+02  -1.024862E+02
   2.700300E+02  -1.010600E+02   2.694018E+02  -1.029658E+02
 
   2.804600E+02  -5.232500E+01   2.804600E+02  -5.024375E+01
   2.804600E+02  -4.816250E+01   2.812925E+02  -5.024375E+01
 
   2.804600E+02  -5.648750E+01   2.804600E+02  -5.440625E+01
   2.804600E+02  -5.232500E+01   2.812925E+02  -5.440625E+01
 
   2.804600E+02  -6.481250E+01   2.804600E+02  -6.273125E+01
   2.804600E+02  -6.065000E+01   2.812925E+02  -6.273125E+01
 
   2.804600E+02   2.200000E+01   2.804600E+02   2.475000E+01
   2.804600E+02   2.750000E+01   2.815600E+02   2.475000E+01
 
   2.804600E+02   1.100000E+01   2.804600E+02   1.375000E+01
   2.804600E+02   1.650000E+01   2.815600E+02   1.375000E+01
 
   2.804600E+02   5.500000E+00   2.804600E+02   8.250000E+00
   2.804600E+02   1.100000E+01   2.815600E+02   8.250000E+00
 
   2.804600E+02  -1.100000E+01   2.804600E+02  -8.250000E+00
   2.804600E+02  -5.500000E+00   2.815600E+02  -8.250000E+00
 
   2.804600E+02  -1.650000E+01   2.804600E+02  -1.375000E+01
   2.804600E+02  -1.100000E+01   2.815600E+02  -1.375000E+01
 
   2.804600E+02  -2.750000E+01   2.804600E+02  -2.475000E+01
   2.804600E+02  -2.200000E+01   2.815600E+02  -2.475000E+01
 
   2.804600E+02   6.897500E+01   2.804600E+02   7.105625E+01
   2.804600E+02   7.313750E+01   2.812925E+02   7.105625E+01
 
   2.804600E+02   6.481250E+01   2.804600E+02   6.689375E+01
   2.804600E+02   6.897500E+01   2.812925E+02   6.689375E+01
 
